account_id,customer_id,account_type,balance
5044,3901,Savings,233069.67
5045,3481,Savings,24653.65
5046,3841,Current,110526.72
5047,4223,Savings,433952.04
5048,3153,Current,14585.42
5049,4093,Current,252119.16
5050,2670,Current,488064.99
5051,453,Current,139443.26
5052,2981,Savings,222401.51
5053,1151,Current,79381.94
5054,4996,Savings,343448.06
5055,142,Current,306464.81
5056,1491,Savings,202975.96
5057,1211,Current,258880.06
5058,2832,Current,193519.73
5059,129,Current,310954.86
5060,643,Current,213252.17
5061,992,Savings,229947.59
5062,2618,Savings,292442.79
5063,3624,Savings,139702.43
5064,2587,Savings,358622.22
5065,4836,Current,335627.46
5066,4146,Current,4565.83
5067,2698,Current,382642.3
5068,4511,Savings,182918.59
5069,3211,Current,309675.24
5070,3910,Savings,219251.96
5071,1778,Current,17585.17
5072,3715,Savings,175251.15
5073,1556,Savings,204964.25
5074,3404,Current,91654.65
5075,1053,Savings,159468.46
5076,4486,Savings,276842.54
5077,231,Savings,242269.06
5078,4266,Current,112972.89
5079,4663,Savings,56707.91
5080,4699,Savings,155779.75
5081,1825,Current,52609.05
5082,1978,Savings,435527.25
5083,3491,Savings,283612.9
5084,4336,Current,265816.75
5085,274,Current,280074.38
5086,4112,Savings,488910.99
5087,3483,Savings,212269
5088,1327,Savings,268329.37
5089,3487,Current,333687.52
5090,377,Current,237926.87
5091,3043,Current,282496.8
5092,3678,Savings,367771.58
5093,2680,Current,51141.26
5094,25,Current,471777.49
5095,3621,Current,450201.33
5096,1072,Current,488633.09
5097,2406,Savings,90238.92
5098,4368,Savings,13869.69
5099,4429,Current,403156.24
5100,4331,Current,76473.08
5101,2807,Current,252421.49
5102,2948,Current,315012.54
5103,381,Savings,77305.08
5104,936,Savings,396692.49
5105,702,Current,30574.33
5106,3825,Current,290346.94
5107,958,Current,190108.58
5108,4285,Savings,214633
5109,939,Savings,172294.92
5110,3005,Current,484634.22
5111,732,Savings,324303.97
5112,137,Current,220784.87
5113,2919,Savings,22004
5114,2555,Current,276445.95
5115,278,Savings,65931.41
5116,3913,Savings,203662.72
5117,4676,Savings,463499.56
5118,3150,Current,303884.05
5119,2522,Savings,166684.74
5120,2854,Savings,460236.85
5121,1846,Current,106371.71
5122,1783,Current,147147.76
5123,1148,Savings,152896.28
5124,2665,Savings,242772.13
5125,4293,Savings,118620.53
5126,530,Current,435717.8
5127,1508,Current,136801.33
5128,3334,Current,351471.72
5129,4977,Savings,385436.67
5130,286,Current,179126.01
5131,4848,Savings,137339.38
5132,4507,Current,248411.79
5133,1358,Current,53140.4
5134,84,Current,55635.26
5135,3585,Savings,282749.83
5136,4113,Current,106167.62
5137,4079,Savings,476251.74
5138,4105,Savings,443882.41
5139,3329,Savings,112216.26
5140,146,Savings,429107.41
5141,4470,Current,190484.19
5142,890,Savings,275208.43
5143,2989,Savings,51472.8
5144,2068,Current,131293.41
5145,3350,Current,497668.68
5146,3029,Current,116585.45
5147,1269,Current,110298.93
5148,885,Savings,221246.19
5149,4862,Current,197936.41
5150,1326,Current,464012.79
5151,4788,Current,244652.97
5152,2981,Savings,278131.12
5153,4621,Current,60746.76
5154,1897,Savings,45686.18
5155,2760,Current,47929.8
5156,3476,Savings,447009.33
5157,1414,Current,468973.57
5158,676,Current,417304.28
5159,2069,Current,44694.17
5160,3420,Current,19409.05
5161,2171,Current,383264.58
5162,3031,Savings,215640.04
5163,2326,Current,341411.39
5164,4098,Savings,300197.95
5165,3393,Current,364471.77
5166,3024,Current,44069.25
5167,4697,Savings,417776.85
5168,3793,Savings,127890.96
5169,4146,Current,414417.1
5170,1107,Savings,301867.26
5171,4486,Savings,222677.67
5172,4868,Current,465522.88
5173,1350,Current,449578.2
5174,3894,Current,2212.9
5175,3981,Current,330288
5176,992,Current,218842.56
5177,2214,Savings,398582.02
5178,3567,Savings,95977.26
5179,1567,Current,78306.31
5180,2894,Current,193308.3
5181,4563,Savings,72545.81
5182,3525,Savings,415729.8
5183,1703,Current,469488.17
5184,2950,Current,37124.67
5185,73,Current,137312.04
5186,1086,Current,386593.1
5187,3943,Current,4307.49
5188,3293,Savings,255766.29
5189,2244,Savings,348864.76
5190,3594,Savings,235935.71
5191,1240,Current,94885.53
5192,2514,Savings,346440.92
5193,1511,Savings,244867.72
5194,863,Savings,76571.63
5195,3850,Savings,226199.7
5196,1998,Savings,439322.58
5197,1028,Current,224131.24
5198,3519,Current,146418.78
5199,2751,Savings,290736.42
5200,2400,Current,269176.76
5201,3657,Current,376529
5202,4781,Savings,487839.81
5203,2372,Current,303941.41
5204,1589,Savings,101425.72
5205,4006,Current,318965.92
5206,4055,Savings,494106.67
5207,3304,Current,252812.2
5208,4945,Savings,455002.58
5209,2707,Savings,202764.51
5210,3463,Current,323437.36
5211,1715,Savings,16842.54
5212,620,Current,62597.73
5213,1691,Savings,242348.04
5214,4890,Savings,171430.16
5215,2478,Savings,457654.36
5216,4544,Savings,95516.39
5217,835,Current,397948.92
5218,786,Savings,53594.69
5219,3300,Current,270734.89
5220,93,Savings,125515.89
5221,1108,Savings,434488.82
5222,4891,Savings,250865.83
5223,2994,Savings,36909.39
5224,2897,Current,387671.85
5225,1975,Current,272544.56
5226,773,Current,242858.93
5227,2131,Savings,430267.31
5228,4750,Savings,11722.89
5229,3094,Current,7143.75
5230,3443,Savings,118604.58
5231,3114,Current,30742.7
5232,3254,Savings,475336.68
5233,3362,Savings,405059.82
5234,2548,Current,276545.18
5235,4958,Savings,73159.1
5236,2760,Savings,319525.65
5237,4508,Savings,434543.71
5238,3492,Savings,471439.61
5239,2005,Current,22512.93
5240,3407,Savings,33464.84
5241,4337,Current,17549.74
5242,2647,Current,422331.62
5243,4768,Current,461691.43
5244,145,Current,68838.14
5245,4289,Savings,19547.96
5246,3913,Current,92783.81
5247,3463,Current,209781.32
5248,3066,Savings,490329.29
5249,1757,Current,276620.1
5250,3206,Savings,57741.61
5251,344,Current,476955.25
5252,3859,Savings,27904.52
5253,3715,Savings,461841.37
5254,1620,Savings,98310.44
5255,83,Savings,14056.89
5256,427,Current,422913.99
5257,3205,Savings,199504.21
5258,325,Current,4628.72
5259,1453,Current,246726.4
5260,4208,Current,446513.48
5261,3678,Savings,32492.38
5262,1379,Current,114977.64
5263,961,Current,469703.24
5264,1251,Savings,87287.45
5265,4710,Current,335639.89
5266,1431,Current,128705.18
5267,919,Current,296736.79
5268,2039,Current,245162.14
5269,3014,Current,118127.51
5270,699,Current,393918.42
5271,2958,Current,227806.36
5272,427,Savings,238300.43
5273,4703,Savings,368486.35
5274,2209,Current,109125.88
5275,3368,Savings,239542.4
5276,2871,Current,489056.85
5277,2995,Savings,140791.23
5278,2755,Savings,270291.59
5279,2957,Savings,7791.87
5280,4095,Current,484683.84
5281,4761,Savings,366141.13
5282,947,Current,394982.49
5283,779,Savings,397006.39
5284,2971,Savings,142093.74
5285,1717,Savings,55885.65
5286,3071,Current,290762.57
5287,2168,Savings,58650.37
5288,684,Current,203447.03
5289,743,Savings,494502.88
5290,1711,Current,93610.73
5291,3562,Savings,493122.47
5292,3140,Savings,343601.21
5293,1697,Savings,494856.48
5294,2264,Savings,380505.93
5295,3266,Savings,116320.29
5296,3106,Savings,147124.66
5297,4504,Savings,95960.4
5298,64,Savings,238204.01
5299,3678,Savings,301430.64
5300,4769,Current,158901.43
5301,2049,Savings,167890.1
5302,903,Current,15391.83
5303,603,Savings,3834.14
5304,2726,Current,385905.26
5305,1907,Current,79491.56
5306,3418,Savings,183035.99
5307,3024,Savings,236449.45
5308,3541,Savings,181394.07
5309,2161,Savings,120664.24
5310,231,Savings,352558.76
5311,4320,Current,239989.63
5312,802,Savings,199029.36
5313,2675,Current,11829.35
5314,2416,Savings,483464.06
5315,3001,Current,220709.89
5316,2356,Savings,332482.01
5317,4752,Savings,184236.99
5318,701,Current,169228.37
5319,1239,Savings,356963.86
5320,4041,Current,82444.11
5321,1000,Current,263934.79
5322,4282,Savings,201121.06
5323,4538,Savings,50218.24
5324,868,Current,433018.84
5325,929,Savings,34278.95
5326,1332,Current,58888.76
5327,2399,Current,497006.33
5328,2502,Current,220360.61
5329,610,Savings,222390.89
5330,3850,Current,47111.66
5331,5,Current,201741.35
5332,2632,Current,452443.48
5333,2601,Savings,271831.58
5334,3897,Savings,96836.05
5335,61,Savings,325115.02
5336,744,Current,202255.17
5337,732,Current,15434.64
5338,855,Savings,325475.39
5339,302,Savings,52660.84
5340,1030,Current,107395.37
5341,1816,Savings,332668.61
5342,4280,Savings,228083.45
5343,243,Savings,482440.07
5344,3852,Current,179470.38
5345,3457,Current,7095.47
5346,522,Savings,333186.21
5347,2599,Current,428038.13
5348,3268,Savings,355094.21
5349,3586,Savings,426048.41
5350,616,Savings,211151.74
5351,2296,Savings,136346.07
5352,1414,Current,480236.56
5353,572,Savings,127485.97
5354,3876,Current,438947.41
5355,3243,Current,73102.44
5356,4327,Savings,64337.82
5357,512,Current,447383.32
5358,2408,Savings,371429.53
5359,650,Current,460362.08
5360,2144,Current,28352.26
5361,4248,Current,49800.41
5362,2769,Savings,119794.91
5363,3462,Current,159982.47
5364,530,Current,144025.53
5365,2107,Current,94974.12
5366,1914,Savings,473334.35
5367,2215,Current,5765.07
5368,277,Current,323141.55
5369,2360,Savings,48968.1
5370,1747,Current,490219.47
5371,854,Savings,321288.49
5372,2381,Current,371672.2
5373,1984,Savings,378700.22
5374,98,Current,272117.63
5375,373,Current,268228.83
5376,4724,Current,226981.69
5377,3079,Savings,56626.46
5378,4317,Savings,491979.18
5379,2247,Savings,348054.29
5380,2644,Current,319724.15
5381,4002,Current,419069.04
5382,1970,Savings,134464.89
5383,1826,Current,492879.03
5384,4987,Current,125056.09
5385,4940,Current,18179.73
5386,3495,Current,78962.11
5387,2973,Savings,39175.09
5388,3963,Current,25341.93
5389,34,Savings,237410.37
5390,677,Savings,259651.45
5391,3260,Current,135064.15
5392,147,Current,85406.84
5393,175,Current,362405.58
5394,2903,Savings,299882.55
5395,3958,Savings,251592.9
5396,4347,Current,224009.38
5397,1256,Current,199712
5398,407,Current,473216.79
5399,4968,Savings,144722.04
5400,3490,Savings,46102.29
5401,2838,Current,18581.63
5402,3124,Savings,370097.09
5403,4201,Savings,255750.72
5404,4365,Savings,197482.61
5405,1650,Savings,381307.02
5406,1230,Savings,230714.62
5407,4773,Current,301735.2
5408,4542,Savings,389474.93
5409,1313,Savings,121466.98
5410,667,Savings,165332.52
5411,3982,Current,69364.66
5412,19,Savings,260032.53
5413,2819,Current,62519.91
5414,1433,Current,349952.66
5415,2140,Savings,95550.3
5416,1430,Current,326702.24
5417,4052,Savings,72843.02
5418,2585,Current,117029.05
5419,4015,Current,90769.19
5420,830,Current,361492.22
5421,98,Current,93382.75
5422,3599,Savings,448295.14
5423,2138,Savings,185438.35
5424,4164,Current,33687.27
5425,2356,Savings,171847.36
5426,2698,Savings,331881.32
5427,2704,Savings,476209.18
5428,18,Current,180088.09
5429,4485,Current,247690.77
5430,4972,Savings,198295.21
5431,1493,Current,106216.91
5432,4793,Current,227461.93
5433,1823,Savings,211715.48
5434,586,Savings,291914.67
5435,697,Savings,160989.15
5436,836,Savings,120450.52
5437,1700,Savings,54345.46
5438,3895,Current,94674.2
5439,364,Savings,434359.44
5440,3318,Current,477384.66
5441,2363,Savings,86094.78
5442,1143,Savings,91498.58
5443,1394,Savings,279300.23
5444,2043,Current,443355.76
5445,3888,Savings,470623.6
5446,4715,Current,104392.58
5447,859,Savings,240539.08
5448,4316,Current,281366.62
5449,3602,Savings,240382.75
5450,1389,Savings,113370.38
5451,915,Current,408063.13
5452,4538,Savings,71138.86
5453,444,Savings,309018.2
5454,4883,Savings,223740.26
5455,3051,Savings,312672.91
5456,611,Current,421382.58
5457,2471,Current,357470.23
5458,4461,Savings,270615.83
5459,1617,Current,319336.75
5460,3586,Savings,272321.12
5461,785,Savings,396692.4
5462,3649,Savings,335900.53
5463,4710,Current,198448.58
5464,2509,Current,157266.69
5465,256,Current,428304.6
5466,125,Savings,161115.64
5467,1906,Current,161632.81
5468,4160,Savings,427174.05
5469,2162,Savings,333900.91
5470,4188,Savings,334207.01
5471,1468,Savings,259219.73
5472,2638,Savings,403180.08
5473,1117,Current,246585.22
5474,4847,Savings,480802.85
5475,4223,Current,368424.23
5476,1796,Current,36005.31
5477,3041,Current,385302.11
5478,822,Current,442241.69
5479,1924,Savings,372009.01
5480,3656,Savings,191281.48
5481,3409,Current,31366.12
5482,3290,Savings,383009.76
5483,1909,Savings,50834.74
5484,566,Current,348783.96
5485,855,Current,169142.74
5486,1805,Savings,297890.08
5487,4015,Savings,363472.24
5488,1560,Current,342904.25
5489,1888,Current,246954.38
5490,633,Current,5202.23
5491,1761,Current,286546
5492,1731,Savings,207670.16
5493,4412,Savings,439680.39
5494,120,Current,492497.74
5495,3040,Savings,23496.8
5496,1179,Savings,196185.73
5497,2215,Current,486913.34
5498,2446,Savings,149978.55
5499,4579,Current,465907.14
5500,1998,Savings,180732.67
5501,2632,Savings,384117.76
5502,2691,Savings,288191.16
5503,4964,Savings,168309.02
5504,1793,Current,403727.06
5505,3614,Savings,65563.42
5506,3689,Savings,453356.12
5507,281,Current,238866.28
5508,4959,Savings,423705.94
5509,2571,Current,6575.86
5510,4401,Savings,284616.74
5511,3395,Current,139561.98
5512,3568,Current,475779.51
5513,3660,Savings,412361.46
5514,3664,Current,147917.46
5515,1520,Savings,484896.72
5516,2133,Savings,463347.05
5517,2962,Savings,486898.72
5518,3031,Current,210493.79
5519,2299,Savings,282424.29
5520,1428,Savings,59404.59
5521,3225,Current,399647.29
5522,4927,Savings,18682.08
5523,197,Savings,112814.31
5524,2110,Savings,152307.52
5525,273,Current,369125.68
5526,4415,Savings,194411.67
5527,3922,Savings,285884.66
5528,2088,Current,476763.12
5529,2944,Current,260054.45
5530,46,Savings,7762.18
5531,2407,Savings,12226.79
5532,3378,Current,424778.15
5533,2064,Current,193136.93
5534,1729,Current,366166.61
5535,4387,Current,176152.41
5536,2960,Current,10444.41
5537,4519,Savings,429979.03
5538,3247,Current,68141.11
5539,3634,Current,31198.89
5540,1577,Savings,348643.5
5541,4936,Current,369501.07
5542,731,Savings,86148.51
5543,875,Current,177099.08
5544,3055,Savings,278879.54
5545,963,Current,283505.93
5546,4929,Savings,154829.49
5547,892,Current,470101.56
5548,3598,Savings,388165.41
5549,2104,Savings,316344.83
5550,2249,Current,474753.35
5551,3967,Current,439169.04
5552,832,Savings,345699.84
5553,1874,Savings,350593.7
5554,997,Current,201598.28
5555,475,Savings,181748.53
5556,3079,Savings,207234.12
5557,2081,Current,139753.78
5558,4864,Current,142145.34
5559,4138,Savings,126396.32
5560,2526,Savings,470795.56
5561,4443,Savings,93424.95
5562,552,Savings,428231.83
5563,1984,Current,316724.84
5564,2228,Current,383944.47
5565,4880,Savings,390789.04
5566,3749,Current,489587.37
5567,757,Current,457808.81
5568,2453,Current,10987.56
5569,41,Current,192860.02
5570,4460,Current,448623.23
5571,1923,Savings,322536.02
5572,2370,Current,280514.79
5573,3905,Savings,239730.87
5574,3911,Current,401600.24
5575,4688,Current,462691.4
5576,3710,Savings,161492.89
5577,2247,Savings,175954.89
5578,4612,Savings,427646.41
5579,3724,Savings,212303.78
5580,4410,Current,153999.13
5581,3566,Current,216832.75
5582,3280,Savings,346344.05
5583,669,Savings,301092.75
5584,2989,Savings,190893.4
5585,2074,Savings,171913.28
5586,1726,Savings,224713.9
5587,4747,Current,422885.35
5588,127,Current,210809.68
5589,3666,Current,288005.79
5590,215,Current,423011.85
5591,3573,Savings,398455.28
5592,4844,Current,242983.42
5593,2483,Current,392763.42
5594,3912,Current,458434.33
5595,910,Current,17990.83
5596,3689,Current,472375.42
5597,454,Savings,484662.4
5598,150,Savings,180627.65
5599,2311,Current,309233.32
5600,294,Current,229687.18
5601,2653,Savings,185730.89
5602,1774,Current,129909.95
5603,2189,Current,179111.37
5604,2760,Current,195797.76
5605,3359,Savings,121770.87
5606,2772,Current,485808.1
5607,27,Current,14165.95
5608,4631,Current,476055.12
5609,81,Current,81113.72
5610,3852,Savings,264458.14
5611,1171,Current,195147.67
5612,2679,Current,31035.43
5613,4550,Current,420906.38
5614,1291,Current,408636.37
5615,188,Savings,205464.43
5616,3471,Savings,394191.61
5617,1536,Current,218154.25
5618,2509,Current,270937.74
5619,4916,Current,99076.45
5620,2953,Savings,29259.82
5621,3949,Current,401182
5622,3542,Current,112743.15
5623,4062,Current,340700.83
5624,2098,Savings,139818.56
5625,870,Current,496881.43
5626,4623,Savings,293623.07
5627,3192,Savings,472477.19
5628,3509,Current,11831.73
5629,3857,Savings,172210.55
5630,1442,Current,19001.45
5631,3181,Savings,174992.9
5632,3903,Savings,240698.78
5633,4175,Savings,104871.69
5634,3918,Savings,11546.26
5635,519,Savings,108663.69
5636,2523,Savings,71568.13
5637,3935,Current,116617.5
5638,3541,Savings,379189.03
5639,2284,Current,49736.86
5640,31,Savings,348655.27
5641,4729,Current,453905.65
5642,966,Savings,322785.83
5643,1430,Current,210844.45
